file	line	candidate	status	cover
apple-domains	734	.buyshoponly.com	E: current ownership/use unverified; not added	
apple-domains	735	.buzzardflapper.com	E: current ownership/use unverified; not added	
apple-domains	736	.bybeatsdre.com	E: current ownership/use unverified; not added	
apple-domains	737	.bydrebeats.com	E: current ownership/use unverified; not added	
apple-domains	738	.calendarserver.org	E: current ownership/use unverified; not added	
apple-domains	739	.camelphat.com	E: current ownership/use unverified; not added	
apple-domains	740	.camelspaceeffect.com	E: current ownership/use unverified; not added	
apple-domains	741	.canada-beatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	742	.carbon.com	E: current ownership/use unverified; not added	
apple-domains	743	.carekit.org	E: current ownership/use unverified; not added	
apple-domains	744	.casque-fr.com	E: current ownership/use unverified; not added	
apple-domains	745	.casquebeatsbydrdresolohd.com	E: current ownership/use unverified; not added	
apple-domains	746	.casquebeatsdocteurdre.com	E: current ownership/use unverified; not added	
apple-domains	747	.casquebeatsdre2013.com	E: current ownership/use unverified; not added	
apple-domains	748	.casquebeatsenligne.com	E: current ownership/use unverified; not added	
apple-domains	749	.casquebeatsfracheter.com	E: current ownership/use unverified; not added	
apple-domains	750	.casquebeatsmer.net	E: current ownership/use unverified; not added	
apple-domains	751	.casquebeatsofficiel-fr.com	E: current ownership/use unverified; not added	
apple-domains	752	.casquebeatspascher2013.com	E: current ownership/use unverified; not added	
apple-domains	753	.casquebeatssolo.net	E: current ownership/use unverified; not added	
apple-domains	754	.casquedrdrebeatssfr.com	E: current ownership/use unverified; not added	
apple-domains	755	.casquemonsterbeats.com	E: current ownership/use unverified; not added	
apple-domains	756	.casquemonsterbeatsbydre2013.com	E: current ownership/use unverified; not added	
apple-domains	757	.casquesbeatsaudio.com	E: current ownership/use unverified; not added	
apple-domains	758	.catalina.hk	E: current ownership/use unverified; not added	
apple-domains	759	.cdn-apple-mapkit.com	A: covered	DOMAIN-SUFFIX,cdn-apple-mapkit.com,DIRECT
apple-domains	760	.cdn-apple.com	A: covered	DOMAIN-SUFFIX,cdn-apple.com,DIRECT
apple-domains	761	.cheap-beats-by-dre.net	E: current ownership/use unverified; not added	
apple-domains	762	.cheap-beatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	763	.cheapbagshoes.com	E: current ownership/use unverified; not added	
apple-domains	764	.cheapbeats.us	E: current ownership/use unverified; not added	
apple-domains	765	.cheapbeats365.com	E: current ownership/use unverified; not added	
apple-domains	766	.cheapbeats4sale.net	E: current ownership/use unverified; not added	
apple-domains	767	.cheapbeatsaustraliasale.com	E: current ownership/use unverified; not added	
apple-domains	768	.cheapbeatsbus.com	E: current ownership/use unverified; not added	
apple-domains	769	.cheapbeatsbydr.com	E: current ownership/use unverified; not added	
apple-domains	770	.cheapbeatsbydrdrepro.com	E: current ownership/use unverified; not added	
apple-domains	771	.cheapbeatsbydre-au.com	E: current ownership/use unverified; not added	
apple-domains	772	.cheapbeatsbydre99.com	E: current ownership/use unverified; not added	
apple-domains	773	.cheapbeatsbydrefau.com	E: current ownership/use unverified; not added	
apple-domains	774	.cheapbeatsbydremall.com	E: current ownership/use unverified; not added	
apple-domains	775	.cheapbeatsbydremonster.com	E: current ownership/use unverified; not added	
apple-domains	776	.cheapbeatsbydrenz.net	E: current ownership/use unverified; not added	
apple-domains	777	.cheapbeatsbydreonsale.com	E: current ownership/use unverified; not added	
apple-domains	778	.cheapbeatsbydreoutlet-nz.com	E: current ownership/use unverified; not added	
apple-domains	779	.cheapbeatsbydreoutlet.com	E: current ownership/use unverified; not added	
apple-domains	780	.cheapbeatsbydreoutlets2013.com	E: current ownership/use unverified; not added	
apple-domains	781	.cheapbeatsbydresale.com	E: current ownership/use unverified; not added	
apple-domains	782	.cheapbeatsbydreshop.com	E: current ownership/use unverified; not added	
apple-domains	783	.cheapbeatsbydrestudioedition.com	E: current ownership/use unverified; not added	
apple-domains	784	.cheapbeatsbydrestudioutlet.com	E: current ownership/use unverified; not added	
apple-domains	785	.cheapbeatsdrdresolo.com	E: current ownership/use unverified; not added	
apple-domains	786	.cheapbeatsdrestudios.com	E: current ownership/use unverified; not added	
apple-domains	787	.cheapbeatsheadphone2014.com	E: current ownership/use unverified; not added	
apple-domains	788	.cheapbeatsheadphones.us	E: current ownership/use unverified; not added	
apple-domains	789	.cheapbeatsie.com	E: current ownership/use unverified; not added	
apple-domains	790	.cheapbeatsla.com	E: current ownership/use unverified; not added	
apple-domains	791	.cheapbeatssale4u.com	E: current ownership/use unverified; not added	
apple-domains	792	.cheapbeatsshopbydre.com	E: current ownership/use unverified; not added	
apple-domains	793	.cheapcustombeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	794	.cheapdrdrebeats8.com	E: current ownership/use unverified; not added	
apple-domains	795	.cheapdrdrebeatsca.com	E: current ownership/use unverified; not added	
apple-domains	796	.cheapdrebeats8.net	E: current ownership/use unverified; not added	
apple-domains	797	.cheaperbeatsbydresale.com	E: current ownership/use unverified; not added	
apple-domains	798	.cheapestbeatsdrdre.com	E: current ownership/use unverified; not added	
apple-domains	799	.cheapheadphonesland.com	E: current ownership/use unverified; not added	
apple-domains	800	.cheapheadphonessale.com	E: current ownership/use unverified; not added	
apple-domains	801	.cheapheadsetmall.com	E: current ownership/use unverified; not added	
apple-domains	802	.cheapheadsetshop.com	E: current ownership/use unverified; not added	
apple-domains	803	.cheapmonsterbeatsbydrdre.com	E: current ownership/use unverified; not added	
apple-domains	804	.cheapmonsterbeatsheadsets.com	E: current ownership/use unverified; not added	
apple-domains	805	.cheapmonsterbeatssale.com	E: current ownership/use unverified; not added	
apple-domains	806	.cheapmonsterbeatsusa.us	E: current ownership/use unverified; not added	
apple-domains	807	.cheapmonstersbeatsonsale.com	E: current ownership/use unverified; not added	
apple-domains	808	.cheapnewbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	809	.cheapsalemonster.com	E: current ownership/use unverified; not added	
apple-domains	810	.cheapshoesvip.com	E: current ownership/use unverified; not added	
apple-domains	811	.cheapwireless04.com	E: current ownership/use unverified; not added	
apple-domains	812	.cheapwirelessbeats.com	E: current ownership/use unverified; not added	
apple-domains	813	.cheerwholesale.us	E: current ownership/use unverified; not added	
apple-domains	814	.chihair-straightener.com	E: current ownership/use unverified; not added	
apple-domains	815	.chinaclothesstore.com	E: current ownership/use unverified; not added	
apple-domains	816	.chomp.com	E: current ownership/use unverified; not added	
apple-domains	817	.ciattackers.com	E: current ownership/use unverified; not added	
apple-domains	818	.cmhalq.com	E: current ownership/use unverified; not added	
apple-domains	819	.cnshopin.com	E: current ownership/use unverified; not added	
apple-domains	820	.cooliphonecasesstore.com	E: current ownership/use unverified; not added	
apple-domains	821	.coolmonster.net	E: current ownership/use unverified; not added	
apple-domains	822	.coreml.net	E: current ownership/use unverified; not added	
apple-domains	823	.cozydrdrebeats.com	E: current ownership/use unverified; not added	
apple-domains	824	.cqcorea.com	E: current ownership/use unverified; not added	
apple-domains	825	.crashlytics.com	D: shared provider; no broad exception	
apple-domains	826	.cuffiesaldi.com	E: current ownership/use unverified; not added	
apple-domains	827	.cups.org	E: current ownership/use unverified; not added	
apple-domains	828	.custom-iphonecase.com	E: current ownership/use unverified; not added	
apple-domains	829	.custombeatsbydrebuy.com	E: current ownership/use unverified; not added	
apple-domains	830	.custombeatsdeals.com	E: current ownership/use unverified; not added	
apple-domains	831	.custombeatsforcheap.com	E: current ownership/use unverified; not added	
apple-domains	832	.custombeatsny.com	E: current ownership/use unverified; not added	
apple-domains	833	.custombeatssbydreus.com	E: current ownership/use unverified; not added	
apple-domains	834	.customdrdrebeats.com	E: current ownership/use unverified; not added	
apple-domains	835	.customizedbeatbydre.com	E: current ownership/use unverified; not added	
apple-domains	836	.customizedbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	837	.customizedbeatsdre.com	E: current ownership/use unverified; not added	
apple-domains	838	.cybermondaybeats4sale.com	E: current ownership/use unverified; not added	
apple-domains	839	.danemarket.com	E: current ownership/use unverified; not added	
apple-domains	840	.danmarkbeatsbydrdre.com	E: current ownership/use unverified; not added	
apple-domains	841	.darwinsource.com	E: current ownership/use unverified; not added	
apple-domains	842	.darwinsource.org	E: current ownership/use unverified; not added	
apple-domains	843	.darwinsourcecode.com	E: current ownership/use unverified; not added	
apple-domains	844	.dashwood360.com	E: current ownership/use unverified; not added	
apple-domains	845	.dctbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	846	.dealsbeatsblackfriday.com	E: current ownership/use unverified; not added	
apple-domains	847	.designeriphonescases.com	E: current ownership/use unverified; not added	
apple-domains	848	.desktopmovie.com	E: current ownership/use unverified; not added	
apple-domains	849	.desktopmovie.net	E: current ownership/use unverified; not added	
apple-domains	850	.desktopmovie.org	E: current ownership/use unverified; not added	
apple-domains	851	.desktopmovies.net	E: current ownership/use unverified; not added	
apple-domains	852	.desktopmovies.org	E: current ownership/use unverified; not added	
apple-domains	853	.detaliczny.com	E: current ownership/use unverified; not added	
apple-domains	854	.developer-advisor.com	E: current ownership/use unverified; not added	
apple-domains	855	.device-manager.us	E: current ownership/use unverified; not added	
apple-domains	856	.digicert.com	D: shared provider; no broad exception	
apple-domains	857	.digitalhub.com	E: current ownership/use unverified; not added	
apple-domains	858	.discountbeatsbydre-us.com	E: current ownership/use unverified; not added	
apple-domains	859	.discountbeatsstore.com	E: current ownership/use unverified; not added	
apple-domains	860	.discussionsapple.com	E: current ownership/use unverified; not added	
apple-domains	861	.dispatcher.is.autonavi.com	E: current ownership/use unverified; not added	
apple-domains	862	.dkbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	863	.dl-iphone.com	E: current ownership/use unverified; not added	
apple-domains	864	.dot-mac.de	E: current ownership/use unverified; not added	
apple-domains	865	.dotmac.de	E: current ownership/use unverified; not added	
apple-domains	866	.downloadsforipod.com	E: current ownership/use unverified; not added	
apple-domains	867	.drbeatsukmart.com	E: current ownership/use unverified; not added	
apple-domains	868	.drdre-beats.com	E: current ownership/use unverified; not added	
apple-domains	869	.drdrebeats-chen.com	E: current ownership/use unverified; not added	
apple-domains	870	.drdrebeats-headphone.com	E: current ownership/use unverified; not added	
apple-domains	871	.drdrebeats-usa.com	E: current ownership/use unverified; not added	
apple-domains	872	.drdrebeatsale.com	E: current ownership/use unverified; not added	
apple-domains	873	.drdrebeatsbillig.com	E: current ownership/use unverified; not added	
apple-domains	874	.drdrebeatsdesale.com	E: current ownership/use unverified; not added	
apple-domains	875	.drdrebeatsdiscount.com	E: current ownership/use unverified; not added	
apple-domains	876	.drdrebeatsforu.com	E: current ownership/use unverified; not added	
apple-domains	877	.drdrebeatsretail2013.com	E: current ownership/use unverified; not added	
apple-domains	878	.drdrebeatssale7.com	E: current ownership/use unverified; not added	
apple-domains	879	.drdrebeatsuk.com	E: current ownership/use unverified; not added	
apple-domains	880	.drdrefnac.com	E: current ownership/use unverified; not added	
apple-domains	881	.drdreheadphonebeats.com	E: current ownership/use unverified; not added	
apple-domains	882	.drdreheadphonekey.com	E: current ownership/use unverified; not added	
apple-domains	883	.drdreheadphonesusstore.com	E: current ownership/use unverified; not added	
apple-domains	884	.drdremonster-beats.com	E: current ownership/use unverified; not added	
apple-domains	885	.drdremonsterdre.com	E: current ownership/use unverified; not added	
apple-domains	886	.drdreprobeatssale.com	E: current ownership/use unverified; not added	
apple-domains	887	.drebeats-australia.com	E: current ownership/use unverified; not added	
apple-domains	888	.drebeats-france.com	E: current ownership/use unverified; not added	
apple-domains	889	.drebeats-monster.com	E: current ownership/use unverified; not added	
apple-domains	890	.drebeats-monsteraustralia.com	E: current ownership/use unverified; not added	
apple-domains	891	.drebeats-monsterusa.com	E: current ownership/use unverified; not added	
apple-domains	892	.drebeats-singapore.com	E: current ownership/use unverified; not added	
apple-domains	893	.drebeats-singapore.net	E: current ownership/use unverified; not added	
apple-domains	894	.drebeats-singaporecheap.com	E: current ownership/use unverified; not added	
apple-domains	895	.drebeats-singaporecheap.net	E: current ownership/use unverified; not added	
apple-domains	896	.drebeats-solo.com	E: current ownership/use unverified; not added	
apple-domains	897	.drebeats-studio.com	E: current ownership/use unverified; not added	
apple-domains	898	.drebeatsaustralia-cheap.com	E: current ownership/use unverified; not added	
apple-domains	899	.drebeatsaustralia-cheap.net	E: current ownership/use unverified; not added	
apple-domains	900	.drebeatsbuy.com	E: current ownership/use unverified; not added	
apple-domains	901	.drebeatsbydreoutlet.com	E: current ownership/use unverified; not added	
apple-domains	902	.drebeatscanada.com	E: current ownership/use unverified; not added	
apple-domains	903	.drebeatsdeutschland.net	E: current ownership/use unverified; not added	
apple-domains	904	.drebeatsforsaleus.com	E: current ownership/use unverified; not added	
apple-domains	905	.drebeatsheadphones-nz.com	E: current ownership/use unverified; not added	
apple-domains	906	.drebeatshome.com	E: current ownership/use unverified; not added	
apple-domains	907	.drebeatsoldes.com	E: current ownership/use unverified; not added	
apple-domains	908	.drebeatsoutletstore.com	E: current ownership/use unverified; not added	
apple-domains	909	.drebeatspill.com	E: current ownership/use unverified; not added	
apple-domains	910	.drebeatssite.com	E: current ownership/use unverified; not added	
apple-domains	911	.drebeatssolocybermondaysale.com	E: current ownership/use unverified; not added	
apple-domains	912	.drebeatsstudio2013.com	E: current ownership/use unverified; not added	
apple-domains	913	.drebeatstudio.com	E: current ownership/use unverified; not added	
apple-domains	914	.drebyby.com	E: current ownership/use unverified; not added	
apple-domains	915	.dremonsterbeatsoutlets.com	E: current ownership/use unverified; not added	
apple-domains	916	.dreprobeats.com	E: current ownership/use unverified; not added	
apple-domains	917	.dreprofy.com	E: current ownership/use unverified; not added	
apple-domains	918	.dtsell.com	E: current ownership/use unverified; not added	
apple-domains	919	.dvdstudiopro.biz	E: current ownership/use unverified; not added	
apple-domains	920	.dvdstudiopro.com	E: current ownership/use unverified; not added	
apple-domains	921	.dvdstudiopro.info	E: current ownership/use unverified; not added	
apple-domains	922	.dvdstudiopro.net	E: current ownership/use unverified; not added	
apple-domains	923	.dvdstudiopro.org	E: current ownership/use unverified; not added	
apple-domains	924	.dvdstudiopro.us	E: current ownership/use unverified; not added	
apple-domains	925	.earphonescheapest.com	E: current ownership/use unverified; not added	
apple-domains	926	.earpod.net	E: current ownership/use unverified; not added	
apple-domains	927	.ebookforipad.com	E: current ownership/use unverified; not added	
apple-domains	928	.ebuyheadphones.com	E: current ownership/use unverified; not added	
apple-domains	929	.ecgapp.com.cn	E: current ownership/use unverified; not added	
apple-domains	930	.ecgapp.net	E: current ownership/use unverified; not added	
apple-domains	931	.edu-research.org	E: current ownership/use unverified; not added	
apple-domains	932	.emac.co.in	E: current ownership/use unverified; not added	
apple-domains	933	.emac.in	E: current ownership/use unverified; not added	
apple-domains	934	.emagic.de	E: current ownership/use unverified; not added	
apple-domains	935	.esbeatsbydrebuy.com	E: current ownership/use unverified; not added	
apple-domains	936	.etheadphones.com	E: current ownership/use unverified; not added	
apple-domains	937	.euroipad.com	E: current ownership/use unverified; not added	
apple-domains	938	.eworld.com	E: current ownership/use unverified; not added	
apple-domains	939	.faceid99.com	E: current ownership/use unverified; not added	
apple-domains	940	.faceid99.net	E: current ownership/use unverified; not added	
apple-domains	941	.faceidglobal.com	E: current ownership/use unverified; not added	
apple-domains	942	.faceshift.cn	E: current ownership/use unverified; not added	
apple-domains	943	.facetime.net	E: current ownership/use unverified; not added	
apple-domains	944	.famosascalvas.com	E: current ownership/use unverified; not added	
apple-domains	945	.finalcutpro.com	E: current ownership/use unverified; not added	
apple-domains	946	.find-apple.com	E: current ownership/use unverified; not added	
apple-domains	947	.findmybeats.com	E: current ownership/use unverified; not added	
apple-domains	948	.findmyipad.com	E: current ownership/use unverified; not added	
apple-domains	949	.firewire.cl	E: current ownership/use unverified; not added	
apple-domains	950	.firewire.eu	E: current ownership/use unverified; not added	
apple-domains	951	.foundationdb.org	E: current ownership/use unverified; not added	
apple-domains	952	.fr-beatsbydrestore.com	E: current ownership/use unverified; not added	
apple-domains	953	.francecasquebeatssolde.com	E: current ownership/use unverified; not added	
apple-domains	954	.frcasquesbeats.com	E: current ownership/use unverified; not added	
apple-domains	955	.free-aa.com	E: current ownership/use unverified; not added	
apple-domains	956	.free-sns.com	E: current ownership/use unverified; not added	
apple-domains	957	.frishoes.com	E: current ownership/use unverified; not added	
apple-domains	958	.fundaiphone5s.com	E: current ownership/use unverified; not added	
apple-domains	959	.gamebeforethegame.com	E: current ownership/use unverified; not added	
apple-domains	960	.geoport.com	E: current ownership/use unverified; not added	
apple-domains	961	.getdrebeatssale.com	E: current ownership/use unverified; not added	
apple-domains	962	.gmnetworks.net	E: current ownership/use unverified; not added	
apple-domains	963	.gobeatsye.com	E: current ownership/use unverified; not added	
apple-domains	964	.gobuyonlinestore.net	E: current ownership/use unverified; not added	
apple-domains	965	.goodsdunk.net	E: current ownership/use unverified; not added	
apple-domains	966	.gsp4-cn.ls.apple.com.edgekey.net	A: covered	DOMAIN-SUFFIX,apple.com.edgekey.net,DIRECT
apple-domains	967	.headphonepubs.com	E: current ownership/use unverified; not added	
apple-domains	968	.headphones-cool.com	E: current ownership/use unverified; not added	
apple-domains	969	.headphones-dre.com	E: current ownership/use unverified; not added	
apple-domains	970	.headphones-outlet-online.com	E: current ownership/use unverified; not added	
apple-domains	971	.headphonesbeatsaudio.com	E: current ownership/use unverified; not added	
apple-domains	972	.headphonesbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	973	.headphoneses.com	E: current ownership/use unverified; not added	
apple-domains	974	.headphoneshome.com	E: current ownership/use unverified; not added	
apple-domains	975	.headphoneshotsales.com	E: current ownership/use unverified; not added	
apple-domains	976	.headphonesol.com	E: current ownership/use unverified; not added	
apple-domains	977	.headphonesretailer.com	E: current ownership/use unverified; not added	
apple-domains	978	.headphonessupply.com	E: current ownership/use unverified; not added	
apple-domains	979	.headphonezip.com	E: current ownership/use unverified; not added	
apple-domains	980	.headset987.com	E: current ownership/use unverified; not added	
apple-domains	981	.hebiphone.com	E: current ownership/use unverified; not added	
apple-domains	982	.hellokittybeats.com	E: current ownership/use unverified; not added	
apple-domains	983	.hf-iphone.com	E: current ownership/use unverified; not added	
apple-domains	984	.highbolt.net	E: current ownership/use unverified; not added	
apple-domains	985	.highdefinitionbeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	986	.hipaa6020.com	E: current ownership/use unverified; not added	
apple-domains	987	.hipzoom.net	E: current ownership/use unverified; not added	
apple-domains	988	.homepod.cn	E: current ownership/use unverified; not added	
apple-domains	989	.honawalaan.com	E: current ownership/use unverified; not added	
apple-domains	990	.hopstop.tv	E: current ownership/use unverified; not added	
apple-domains	991	.hotbeatsonsale.com	E: current ownership/use unverified; not added	
apple-domains	992	.hotmonsterbeats.com	E: current ownership/use unverified; not added	
apple-domains	993	.hottestheadphonesonline.com	E: current ownership/use unverified; not added	
apple-domains	994	.hrsaz.com	E: current ownership/use unverified; not added	
apple-domains	995	.i-book.com	E: current ownership/use unverified; not added	
apple-domains	996	.i-book.net	E: current ownership/use unverified; not added	
apple-domains	997	.ibeats-uk.com	E: current ownership/use unverified; not added	
apple-domains	998	.ibeatsbydre.cc	E: current ownership/use unverified; not added	
apple-domains	999	.ibeatsbydre.com	E: current ownership/use unverified; not added	
apple-domains	1000	.ibook.co.nz	E: current ownership/use unverified; not added	
apple-domains	1001	.ibook.com	E: current ownership/use unverified; not added	
apple-domains	1002	.ibook.eu	E: current ownership/use unverified; not added	
apple-domains	1003	.ibook.net	E: current ownership/use unverified; not added	
apple-domains	1004	.ibookpartner.com	E: current ownership/use unverified; not added	
apple-domains	1005	.ibooksauthor.com	E: current ownership/use unverified; not added	
apple-domains	1006	.ichat.co.in	E: current ownership/use unverified; not added	
apple-domains	1007	.icloud-apple.cn	E: current ownership/use unverified; not added	
apple-domains	1008	.icloud-content.com	A: covered	DOMAIN-SUFFIX,icloud-content.com,DIRECT
apple-domains	1009	.icloud-content.com.cn	A: covered	DOMAIN-SUFFIX,icloud-content.com.cn,DIRECT
apple-domains	1010	.icloud-isupport.com	E: current ownership/use unverified; not added	
apple-domains	1011	.icloud-sandbox.com	A: covered	DOMAIN-SUFFIX,icloud-sandbox.com,DIRECT
apple-domains	1012	.icloud.ch	E: current ownership/use unverified; not added	
apple-domains	1013	.icloud.cn	E: current ownership/use unverified; not added	
apple-domains	1014	.icloud.com	A: covered	DOMAIN-SUFFIX,icloud.com,DIRECT
apple-domains	1015	.icloud.com.cn	A: covered	DOMAIN-SUFFIX,icloud.com.cn,DIRECT
apple-domains	1016	.icloud.de	E: current ownership/use unverified; not added	
apple-domains	1017	.icloud.ee	E: current ownership/use unverified; not added	
apple-domains	1018	.icloud.fi	E: current ownership/use unverified; not added	
apple-domains	1019	.icloud.fr	E: current ownership/use unverified; not added	
apple-domains	1020	.icloud.hu	E: current ownership/use unverified; not added	
apple-domains	1021	.icloud.ie	E: current ownership/use unverified; not added	
apple-domains	1022	.icloud.is	E: current ownership/use unverified; not added	
apple-domains	1023	.icloud.jp	E: current ownership/use unverified; not added	
apple-domains	1024	.icloud.lv	E: current ownership/use unverified; not added	
apple-domains	1025	.icloud.net.cn	E: current ownership/use unverified; not added	
apple-domains	1026	.icloud.om	E: current ownership/use unverified; not added	
apple-domains	1027	.icloud.org	E: current ownership/use unverified; not added	
apple-domains	1028	.icloud.pt	E: current ownership/use unverified; not added	
apple-domains	1029	.icloud.ro	E: current ownership/use unverified; not added	
apple-domains	1030	.icloud.se	E: current ownership/use unverified; not added	
apple-domains	1031	.icloud.si	E: current ownership/use unverified; not added	
apple-domains	1032	.icloud.sk	E: current ownership/use unverified; not added	
apple-domains	1033	.icloud.vn	E: current ownership/use unverified; not added	
apple-domains	1034	.icloudads.net	E: current ownership/use unverified; not added	
apple-domains	1035	.icloudapple.cn	E: current ownership/use unverified; not added	
apple-domains	1036	.icloudbox.net	E: current ownership/use unverified; not added	
apple-domains	1037	.icloudbrowser.net	E: current ownership/use unverified; not added	
apple-domains	1038	.icloude.com	E: current ownership/use unverified; not added	
apple-domains	1039	.icloudhome.com	E: current ownership/use unverified; not added	
apple-domains	1040	.icloudmail.net	E: current ownership/use unverified; not added	
apple-domains	1041	.icloudmusic.net	E: current ownership/use unverified; not added	
apple-domains	1042	.icloudnet.net	E: current ownership/use unverified; not added	
apple-domains	1043	.icloudo.com	E: current ownership/use unverified; not added	
apple-domains	1044	.icloudo.de	E: current ownership/use unverified; not added	
apple-domains	1045	.icloudo.net	E: current ownership/use unverified; not added	
apple-domains	1046	.icloudos.de	E: current ownership/use unverified; not added	
apple-domains	1047	.icloudos.net	E: current ownership/use unverified; not added	
apple-domains	1048	.icloudpay.net	E: current ownership/use unverified; not added	
apple-domains	1049	.icloudsecure.net	E: current ownership/use unverified; not added	
apple-domains	1050	.icloudsetup.com	E: current ownership/use unverified; not added	
apple-domains	1051	.ids-apple.com	E: current ownership/use unverified; not added	
apple-domains	1052	.idvd.eu	E: current ownership/use unverified; not added	
apple-domains	1053	.igoshopping.net	E: current ownership/use unverified; not added	
apple-domains	1054	.ikids.com	E: current ownership/use unverified; not added	
apple-domains	1055	.ilecture.co.nz	E: current ownership/use unverified; not added	
apple-domains	1056	.ilife.eu	E: current ownership/use unverified; not added	
apple-domains	1057	.ilife.gr	E: current ownership/use unverified; not added	
apple-domains	1058	.ilife.wang	E: current ownership/use unverified; not added	
apple-domains	1059	.illianacomputerrecycling.com	E: current ownership/use unverified; not added	
apple-domains	1060	.imac-apple.com	E: current ownership/use unverified; not added	
apple-domains	1061	.imac-applecomputer.com	E: current ownership/use unverified; not added	
apple-domains	1062	.imac.co	E: current ownership/use unverified; not added	
apple-domains	1063	.imac.co.nz	E: current ownership/use unverified; not added	
apple-domains	1064	.imac.com	E: current ownership/use unverified; not added	
apple-domains	1065	.imac.eu	E: current ownership/use unverified; not added	
apple-domains	1066	.imac.gr	E: current ownership/use unverified; not added	
apple-domains	1067	.imac.one	E: current ownership/use unverified; not added	
apple-domains	1068	.imac.rs	E: current ownership/use unverified; not added	
apple-domains	1069	.imacapple.com	E: current ownership/use unverified; not added	
apple-domains	1070	.imacapplecomputer.com	E: current ownership/use unverified; not added	
apple-domains	1071	.imacsources.com	E: current ownership/use unverified; not added	
apple-domains	1072	.imessage.tv	E: current ownership/use unverified; not added	
apple-domains	1073	.imonsterbeats.com	E: current ownership/use unverified; not added	
apple-domains	1074	.imovie.eu	E: current ownership/use unverified; not added	
apple-domains	1075	.imoviegallery.com	E: current ownership/use unverified; not added	
apple-domains	1076	.imoviestage.com	E: current ownership/use unverified; not added	
apple-domains	1077	.incentivetravelgifts.com	E: current ownership/use unverified; not added	
apple-domains	1078	.indiaipad.com	E: current ownership/use unverified; not added	
apple-domains	1079	.insidear.cn	E: current ownership/use unverified; not added	
apple-domains	1080	.insidemacintosh.com	E: current ownership/use unverified; not added	
apple-domains	1081	.ioffergift.com	E: current ownership/use unverified; not added	
apple-domains	1082	.ios-icloud.com	E: current ownership/use unverified; not added	
apple-domains	1083	.iosinthecar.com	E: current ownership/use unverified; not added	
apple-domains	1084	.ipa-iphone.net	E: current ownership/use unverified; not added	
apple-domains	1085	.ipad.co.kr	E: current ownership/use unverified; not added	
apple-domains	1086	.ipad.de	E: current ownership/use unverified; not added	
apple-domains	1087	.ipad.host	E: current ownership/use unverified; not added	
apple-domains	1088	.ipad.wang	E: current ownership/use unverified; not added	
apple-domains	1089	.ipad3.com	E: current ownership/use unverified; not added	
apple-domains	1090	.ipadair.cl	E: current ownership/use unverified; not added	
apple-domains	1091	.ipadair.cm	E: current ownership/use unverified; not added	
apple-domains	1092	.ipadair.com.br	E: current ownership/use unverified; not added	
apple-domains	1093	.ipadair.com.es	E: current ownership/use unverified; not added	
apple-domains	1094	.ipadair.fr	E: current ownership/use unverified; not added	
apple-domains	1095	.ipadair.hk	E: current ownership/use unverified; not added	
apple-domains	1096	.ipadair.ie	E: current ownership/use unverified; not added	
apple-domains	1097	.ipadair.jp	E: current ownership/use unverified; not added	
apple-domains	1098	.ipadair.tw	E: current ownership/use unverified; not added	
apple-domains	1099	.ipadaustralia.com	E: current ownership/use unverified; not added	
apple-domains	1100	.ipadmini.cm	E: current ownership/use unverified; not added	
apple-domains	1101	.ipadmini.com.lk	E: current ownership/use unverified; not added	
apple-domains	1102	.ipadmini.lk	E: current ownership/use unverified; not added	
apple-domains	1103	.ipadpro.buzz	E: current ownership/use unverified; not added	
apple-domains	1104	.iphine.com	E: current ownership/use unverified; not added	
apple-domains	1105	.iphone-8.com.cn	E: current ownership/use unverified; not added	
apple-domains	1106	.iphone-cd.com	E: current ownership/use unverified; not added	
apple-domains	1107	.iphone-cn.com	E: current ownership/use unverified; not added	
apple-domains	1108	.iphone-sh.com	E: current ownership/use unverified; not added	
apple-domains	1109	.iphone-vip1.com	E: current ownership/use unverified; not added	
apple-domains	1110	.iphone-vip2.com	E: current ownership/use unverified; not added	
apple-domains	1111	.iphone-vip3.com	E: current ownership/use unverified; not added	
apple-domains	1112	.iphone-vip4.com	E: current ownership/use unverified; not added	
apple-domains	1113	.iphone-vip5.com	E: current ownership/use unverified; not added	
apple-domains	1114	.iphone-x.tv	E: current ownership/use unverified; not added	
apple-domains	1115	.iphone-yh.com	E: current ownership/use unverified; not added	
apple-domains	1116	.iphone-zh.com	E: current ownership/use unverified; not added	
apple-domains	1117	.iphone.cm	E: current ownership/use unverified; not added	
apple-domains	1118	.iphone.com	E: current ownership/use unverified; not added	
apple-domains	1119	.iphone.com.au	E: current ownership/use unverified; not added	
apple-domains	1120	.iphone.com.gr	E: current ownership/use unverified; not added	
apple-domains	1121	.iphone.es	E: current ownership/use unverified; not added	
apple-domains	1122	.iphone.host	E: current ownership/use unverified; not added	
apple-domains	1123	.iphone.net.gr	E: current ownership/use unverified; not added	
